Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great company to work for... they just dont admire there hard working employees""",3.0,1.0,4.0,1.0,3.0,1.0," Jul 31, 2014",Current,Server,"Thomaston, GA",Yes,Yes,Neutral,Full-time,More than a year,"Good money, great co-workers, handles problems effectively","i cant speak on every chilis but 0890 is horrible at moving people up unless you snitch on people or brown nose the hell out of the managers. They are not caring when it comes to emergencies and honestly i think they run a bad business when it comes to putting in your two weeks, your better off walking out then trying to work a two weeks. They managers never write up bar tenders or back of house but love to write servers up if someone is wrong with food or bar drinks take too long. BTW bar drinks at chilis average 10-15 minutes",Move up the servers that are knowledgeable. Don't make a server a trainer if they cant even close the restaurant by them selves. and be more sympathetic when it comes to family issues instead of acting like you dont give a flip. oh and my advice to corporate tell managers to quit letting certain servers dont their own voids and comps and making other servers wait 20 minutes. oh and get off your butts at 0890 and do your job!
"""Rewarding""",4.0,3.0,4.0,5.0,3.0,4.0," Jul 13, 2014",Current,Food Server,"Grand Prairie, TX",Yes,Yes,Yes,Full-time,Less than a year,If you are dedicated to them they are dedicated to you. Great flexible company,"Its a fast paced, needy environment so if that is not something you are willing to do it's not for you",
"""Wouldn't go back""",1.0,3.0,1.0,2.0,3.0,1.0," Aug 15, 2014",Past,Server,"Austin, TX",No,Neutral,Neutral,Part-time,More than a year,"Decent price point, a lot of bar regulars.","Terrible management, high turn over for employees",Get it together.
"""Used to be a better company to work for""",3.0,4.0,3.0,1.0,2.0,3.0," Jul 23, 2014",Current,Server/Waiter,"Frisco, TX",Yes,Neutral,Neutral,Part-time,More than 5 years,quick money and easy job,"dealing in low level food service and low ticket prices, so lower tips than other restaurants","not much they can do, its corporate calling all the shots"
"""Very Friendly work environment""",5.0,5.0,5.0,4.0,3.0,5.0," Jul 8, 2014",Current,Hostess,"Westminster, CO",Neutral,Yes,Neutral,Part-time,Less than a year,"Everyone that works here is so nice, as a hostess it can be complicated on busy nights but it's still manageable. Rude customers come and go but manager's make it worth it.",Busy nights and rude people. We have to help bus sometimes but it's not horrible. You have to be careful of how you talk to people.,The westminster management team is amazing!
"""Lack of Focus""",2.0,,,,,," Jul 23, 2014",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,Less than a year,Hourly Employees and Peers are phenomenal.,Lack of Focus on Sales Building and Guests happiness. Too much bottom line thinking.,
"""Chili's South Elgin, great for a host!""",4.0,4.0,4.0,3.0,3.0,4.0," Jul 5, 2014",Current,Host,"South Elgin, IL",Yes,Neutral,Neutral,Part-time,,"You get paid well just to show people to their tables, don't have to do much, great part time job","You stand throughout your entire shift, which can be tiring if you work all day. Servers get angry for things you cannot control at times.","The servers don't need that much supervision, the managers are always on their cases to do better but they're at their best when left alone."
"""Best job to get through college!""",4.0,,,,,," Jul 7, 2014",Past,Server,"Riverside, CA",No,No,Neutral,Full-time,More than 8 years,-flexible schedule<br>- good management<br>- Clean reatsuarant<br>- fun coworkers,- work nights/ weekends/ holidays,keep the atmosphere fun and positive. Happy employees create happy customers
"""general manager""",3.0,2.0,2.0,4.0,2.0,2.0," Jul 22, 2014",Current,General Manager,"Philadelphia, PA",Yes,Yes,Yes,Full-time,More than a year,you get free food when you work,low compensation and low quality of life. Always short staffed on management levels. This franchise leaves a lot to be desired.,take care of your people both monetarily and with quality of life and you will see a dramatic increase in your loyalty from staff
"""Excellent experience""",5.0,5.0,5.0,5.0,5.0,5.0," Jul 5, 2014",Past,Line Cook,"Mountain Home, AR",Yes,Neutral,Neutral,Full-time,More than a year,"Good pay, flexible hours, great management staff, great co workers. Over all i truly enjoyed working there.",I didn't really experience any cons while I was working there.,
"""It has been an interesting experience that I don't regret""",4.0,2.0,4.0,3.0,2.0,3.0," Jul 5, 2014",Current,Server,"Lexington, SC",Yes,Yes,Neutral,Part-time,More than a year,Getting to meet a variety of different people. Decent pay.,"Stressful work environment, employees can be frustrating at times",
"""An onerous experience.""",2.0,,,,,," Jul 16, 2014",Past,Every Job,"Dallas, TX",Yes,Neutral,Yes,Full-time,More than 3 years,Can be a fun place to work. Free soda.,"Politics. Don't expect regular promotions based on skill. What do you have to offer outside of work for me? How cheap will you work for. Expect to be treated like Gladware, we've got to protect The China.",They don't need any. Its all about profits. For themselves and shareholders; oh that's them too.
"""I loved working at Chilis at BrooksCity Base!!!""",4.0,,,,,," Jul 1, 2014",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,Very diverse and accepting staff. Great management team.,The people of city base are bad tippers.,Keep up the great work and go Southeast!!!
"""Okay""",3.0,,,,,," Jul 9, 2014",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 3 years,They do a great job training new employees,Managers played favorites to excess,
"""Stepping stone server""",4.0,4.0,2.0,4.0,4.0,2.0," Jun 27, 2014",Past,Food Server,"Miami, FL",No,Neutral,Neutral,Part-time,Less than a year,"As long as you can be trained properly, the team atmosphere works great.",Training and accountability is not quite up to the standards they promote,Better team building between FOH and HOH
"""Its okay""",3.0,1.0,3.0,1.0,2.0,3.0," Jul 10, 2014",Past,Server,"Kilgore, TX",Yes,Neutral,Neutral,Full-time,More than a year,"Friendly environment<br>Knowledgeable management<br>Fair<br>The management was descent, the co workers were nice, the hours were typical restaurant, they did have descent benefits for a restaurant job,",Takes to long in training to make it to server. They wanted you to food line for almost 3 months and at that wage it just isn't technically possible. They do not care about work and life balance at least the managers at the time did not.,Listen when interviewing people
"""Fun environment, good food, great teamwork.""",4.0,1.0,2.0,3.0,1.0,1.0," Jun 12, 2014",Past,Server/Waiter,"Santa Barbara, CA",Yes,Neutral,Neutral,Part-time,More than a year,"Fun environment, good food, great teamwork.","Micromanagement, hovering managers, managers too close.",Help your employees when they struggle
"""Good for what it is""",4.0,4.0,3.0,2.0,3.0,4.0," Jun 10, 2014",Past,Server,"Austin, TX",Yes,Neutral,Neutral,Full-time,More than 5 years,"Once you are trained, you should make decent money",Management is all over the place,Offer better benefits
"""Worst job I've ever had...and I've shoveled goat manure for a living.""",1.0,1.0,1.0,2.0,3.0,1.0," Jul 16, 2014",Past,Prep Cook,,No,Neutral,Neutral,Full-time,Less than a year,"Those who worked in the front of the house seemed slightly happier with their jobs than those of us at the back. Though I couldn't tell you for sure. They did make more money. It's not a bad place to eat, I never saw food being handled unsafely or bad product being used. Health insurance was available, which is why I stayed as long as I did.","Hired as prep cook, when I started there were three people making/portioning a list of well over 100 items during a shift, in addition to prepping things on the fly for the cooks. Absolutely no breaks. When I started there and asked about breaks they looked at me like I was insane. I was told I could take one if asked but was pressured never to take even a five minute breather. Work was expected to be finished in 8 hours but it usually took 9-10, and that is with three people. One of them was training me so that she could move to another store, so then it was down to two of us. Then our workdays were divided so that only one prep person was working on any given day. All items were expected to be finished in the same amount of time anyway, and I was lectured and written up for taking 12-14 hours to complete what took three people 8-10 hours to finish. They could not understand why I couldn't do it. I worked as hard as I could...I was hungry and tired all day, treated like a servant, frequently ignored when I asked for help lifting a 100lb bag of potatoes or finishing up dishes at the end of the night when I was ready to drop.","Make breaks a requirement where employees have to punch in and out for them so that management has no choice but to schedule employees for at least a meal break or a fifteen minute break. Adjust expectations of how much a single person can do in a particular length of time, and add additional help when additional work is added."
"""Good experience.""",3.0,4.0,3.0,3.0,3.0,3.0," Jun 23, 2014",Past,Server,,Yes,Yes,Yes,Part-time,,"Nice work environment, good tips if you work in week ends. Flexible schedule, hours that work for you!Overall a positive experience if you like this type of job.","Long hours where you have to stand all the time during your shift, rude customers. They expect you to work really hard, no breaks.",Set more reasonable goals and allow breaks for more than 4 hours shift.
"""Work Lifestyle""",5.0,5.0,5.0,5.0,3.0,5.0," Jun 8, 2014",Past,Server,"Kansas City, MO",Yes,No,Neutral,Part-time,More than a year,Chilis was always nice about allowing the ability pick up shifts to make extra cash. People are always friendly.,Being new at chilis can be a con since you would have to start off with cruddy sections.,Keep up the good work and keep the training program going.
"""Chili's overall is a great place to work after you earn your spot""",3.0,,,,,," Jun 22, 2014",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than a year,Great Atmosphere when everything is going the manager way,Attitudes and they keep you at a stand still for a long time before promotion,
