Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Great experience""",5.0,4.0,5.0,4.0,4.0,5.0," Feb 19, 2013",Past,Anonymous Employee,"Lewisville, TX",Yes,Yes,Neutral,Part-time,More than 3 years,Positive attitudes of the management<br>Incentives for reaching goals,None that come to mind,
"""High Expectations, Not Always a High Return""",3.0,5.0,4.0,3.0,4.0,3.0," Mar 6, 2013",Current,Server,"West Covina, CA",Yes,Neutral,Neutral,Part-time,More than a year,- High check averages (good for servers)<br>- 6 days of training for servers<br>- Walk home with your tips every night<br>- Easy to make friends with coworkers,"- Extremely high expectations that cannot always be delivered<br>- Fast-paced, and very stressful during peak hours or when under-staffed<br>- High management relocation, hard to develop a strong relationship<br>- If you have lazy coworkers, there is a lot of slack to pick up<br>- Multiple managers giving conflicting directions<br>- Constantly changing menu and promotions, hard to keep up with<br>- Dealing with drunk/belligerent guests<br>- If the manager doesn't like you, your schedule can be undesirable<br>- No longer add gratuity to large parties (as of 3/2013)","Develop a system to evaluate your best employees, recognize them, and offer more ways to develop hourly employees into management.<br><br>Keep employees accountable, don't keep around low performers."
"""Consistent work, but not enjoyable""",3.0,,,,,," Mar 4, 2013",Current,Service Assistant,,Yes,Neutral,Neutral,Part-time,Less than a year,Better pay to bussers then most resteraunts<br>Lively place<br>Always busy<br>Most Co-workers were cool.,"They hire the bare minimum employees, your often asked to work 2 shifts. The whole enviroment can be very stressful and chaotic, always seems like were running up a hill instead of maintaining a nice pace.",
"""It was a 5+ year old love and hate relationship""",3.0,3.0,3.0,4.0,4.0,2.0," Feb 26, 2013",Past,Server,"Folsom, CA",No,No,Neutral,Part-time,More than 5 years,- good money for students<br>- lots of work for those that desired it,- high manager turnover at my particular location<br>- transitioned into a monotone company that required servers to have a dry interaction with customers<br>- managers made exceptions to policy when customers would complain so you're on your own,
"""Good money, fair to poor management. Too ""corporate""""",3.0,5.0,2.0,3.0,4.0,2.0," Feb 21, 2013",Past,Front of House Server Trainer,"Hurst, TX",Yes,Yes,Yes,Full-time,More than 3 years,"My coworkers were like my family. Had a lot of fun at work. Due to the online scheduling you can adjust your schedule to almost always work around your personal life. There was always money to be made, almost every shift, every day. I worked at a very busy location though. I loved the food and was always able to enjoy a good meal before/after a shift. (kinda expensive though). After you learn the menu and what is required of you as a server, the job is fun and easy, because ""everyone loves Bj's!"" and the people who come in are generally there to have a good time and enjoy good food.","There is a 100 question ""personality assessment"" you have to pass to get hired. The menu is huge and there is a lot to learn. You have a script to follow and secret shoppers come in to grade you, if you don't say the right things you could be fired. If you are ""in the weeds"" and need help, good luck, because most servers are overwhelmed themselves, and managers are likely not paying attention (unless it's a peak volume time- weekends). Also, any complaint from a guest is ALWAYS your fault. Management doesn't seem to understand that servers are human and can make simple mistakes. It's always the guest's word over yours. And that sucks. The reason I got fired was because I was in the weeds and I failed to fill up a guest's water. The man claimed I ""didn't want to wait on him"" when in reality I was overwhelmed with tables because the manager cut most of the servers (to save labor cost) and I couldn't keep up with all the tasks at hand. Of course, there was no one around to help me at that time. The white shirts you wear are a pain to keep clean as well. But a lot of restaurants have that uniform so no big deal. You are required to always run food, and this can hinder your ability to wait on your tables in a timely manner. If you like to hustle and work hard, this is a great job for you.","Management needs to worry less about saving labor costs, and more about helping out the servers and cooks. The kitchen was always behind and/or unable to keep up with the demands of a large restaurant. Also, the script you are required to say at the first visit to a table overwhelms the customers (along with the 20 page menu!) and I think it makes many people feel rushed or annoyed by all the ""selling""."
"""Horrible, By far the worst Job I've ever had the nightmare of working.""",1.0,1.0,1.0,1.0,1.0,1.0," Mar 11, 2013",Current,Line Cook,"West Covina, CA",Yes,Yes,Neutral,Part-time,More than 3 years,You get to get fat off the greasy food.,"West Covina BJ's has by far the worst management. Very unprofessional, biased and lack empathy/ consideration.","West Covina BJ's has by far the worst management. Very unprofessional, biased and lack empathy/ consideration."
"""Server/Bartender""",3.0,2.0,1.0,2.0,2.0,1.0," Jan 25, 2013",Past,Server/Bartender,"Glendale, CA",Yes,Neutral,Neutral,Full-time,More than a year,Loved the people I worked with...,Management was scatter brained. Not to mention the amount of managers we went through before the corporate office finally to decided to get with reality.,acknowledge your employees...we're not just numbers.
"""Working for a challenging, exciting and rewarding company!""",4.0,4.0,3.0,4.0,5.0,3.0," Jan 3, 2013",Current,Assistant General Manager,"Dallas, TX",Yes,Yes,Neutral,Full-time,More than 5 years,"Hours aren't terrible, some play with your schedule, great benefits, salary is good, lots of opportunity to grow and travel with the company! Many options with staying in the restaurant operations or working for the restaurant support center in Huntington Beach California.","Getting stuck in one location for a minimum of 2 or more years, if unable to relocate moving up is difficult, late hours occasionally getting stuck working more than necessary, not many managers in each location leaves the restaurant struggling to cover if someone is hurt or out sick, lots of roll outs that take place without much time to properly execute.",Getting back to the basics and begin appreciating your management teams and team members more. They are the ultimate last to interact with the guests.
"""Good but inconsistent""",4.0,3.0,3.0,3.0,3.0,4.0," Jan 2, 2013",Past,Supervisor/Bartender,"Tampa, FL",Yes,No,Yes,Full-time,More than 5 years,Steady customer base. Innovative concept,Management turnover. Long hours at times,A more prepared restaurant would be better in the long run. A lack of training and passion within the staff is prohibitive
"""Great Place!""",5.0,5.0,5.0,5.0,5.0,5.0," Dec 29, 2012",Past,Waitress,"Houston, TX",Yes,Yes,Yes,Full-time,More than 5 years,"Work Environment, potential tips, managers",I have nothing to complain about,
"""You're never lost.""",4.0,5.0,5.0,4.0,4.0,5.0," Nov 15, 2012",Current,Host/Takeout,"San Rafael, CA",Yes,Yes,Neutral,Part-time,Less than a year,"They're always guiding you through, looking for ways to promote and have you gain recognition.",Nothing really - I'm very satisfied.,
"""The best restaurant I've worked for""",4.0,5.0,4.0,2.0,2.0,3.0," Oct 29, 2012",Past,Front of House Server Trainer,"San Antonio, TX",No,No,Neutral,Full-time,More than 3 years,This corporate restaurant is committed to quality. The atmosphere and clientele make it easy to support yourself while pursuing other dreams such as education.,There are certain rules you have to adhere to such as specific language at the tables and certain uniform standards. The upper management is more focused on the numbers than the people.,Don't forget your business depends on its employees to help you meet your numbers and make your bonuses. A little positive reinforcement goes a long way.
"""Working here does not pay your bills!""",1.0,,,,,," Nov 8, 2012",Past,Server,"Orlando, FL",No,No,Yes,Part-time,Less than a year,"The only unique thing about this is restaurant is that they brew their own beers, ciders, and root beer. As far as food, they do make great pizza.","The kitchen is very small and not organized! There are so many items on the menu that the kitchen gets weeded on a daily basis. Ticket times are very long and mistakes are abundant. The manager cuts the floor so quickly that most of the time you go to work, you are cut after 2 tables.","Try practicing fairness on a daily basis. Instead of scheduling the same employees for the closing stations or the bar tops, rotate sections to all employees. Also, don't cut the floor as soon as others walk in the front door, since it does not even pay for the gas to get to work. Add a tip out system so it is calculated on your cash out and not handed out to each bus boy, bartender, and food runner. This creates favorites and ones drinks or food is not priority unless you ""pay' extra money to each support staff!"
