Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""To respect the employees, and genuinely listen and want to help instead of treating them secondary.""",3.0,4.0,2.5,2.0,3.5,," Jun 12, 2008",Current,Server,"Los Angeles, CA",No,Neutral,Neutral,Full-time,Less than a year,"It's corporate but not militant, still pretty relaxed atmosphere to work in.","CTS reports are taken into consideration 100%. So if a random person is a secret shopper, a person who can get a free meal through contacting the company through the internet, and they liked or disliked your service, they can and will be filed in your report. If you get 3 below 70% no matter the time span, then you are fired. If you're a good employee or not. Corporate gives no exceptions, and managers don't even check to see , they take the guests word for true no matter if they lied or not.<br>The guests can say whatever they want and are always viewed as correct over the actual employee, the guests side will always be listened to, the employees won't- shouldn't it be the other way? A guest can leave, and often does, leave no tip, employees are not allowed to ask if there was a problem with the service, or they will be fired, and a manager will never stick up for the employee and ask if there was a problem to the guest. Basically the guest can always get their way, including getting their meal for free no matter what the complaint. The employee is secondary, but without the employee there would be no guests!","To genuinely listen to the employees. Yes, there is a large turn around in staff, but mainly because of these reasons, employees don't feel supported, and are assumed that it was the employees fault, when that is largely not the case. If an employee gets a bad CTS report, then it is weighed 100%, but should be more so 50-60%. A manager should then sit down in the employees section and be waited on to see for themselves if the employee is doing their job correctly. The rules in the CTS report are too unrealistic since tables are triple seated 2 out of 3 times, no matter how many times this is brought up. Only because management is pressuring the front desk to seat quickly, thus the root of the source is management. Since the cheesecake Factory is family style food, and portions are ridiculously large it attracts lower income families, that for the food sold it does not match the money made, since people are not aware, or ignorant to tipping, so the management should support the staff and question if the service was good if no tip was left. Or include an 18% gratuity automatically to every table. Also within the company to claim 12% at the end of each shift is mandatory, even if that money was not made, which is illegal."
"""Hostess""",4.0,4.0,4.0,5.0,5.0,3.0," Nov 7, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than a year,Good food<br>Lively so you don't get bored<br>Fun staff<br>Guests made work interesting,Hostesses have to clean the bathroom,N/a
"""work at server""",5.0,3.0,5.0,5.0,3.0,3.0," Oct 23, 2017",Current,Server/Waiter,Dubai (United Arab Emirates),Yes,Yes,Yes,Part-time,,this the good place work for get experience and knowledge for hotel side and this resturant is international usa resturant then we can get international work experience and international food knowledge .,"we working at good environment ,our first piaroty is satisfied our guest,then we have to make nice dinning are like a home then guest filling like he wel will take he is food like home ,100% clen need every thing","this good management system ,then better need more advance training for employers about more hotel knowledge for more than better service for our guest"
"""So Fun!!""",5.0,5.0,5.0,5.0,5.0,4.0," May 19, 2017",Past,Server,Mexico City (Mexico),Yes,Yes,Neutral,Full-time,,"Great team work, great environment, great oportunity to grow","it's always crowded, lot's work,",less favoritism please
"""happy enough""",4.0,,,,,," Nov 18, 2016",Past,Anonymous Employee,,No,No,Neutral,Part-time,,Family business and good hours,weekend work and late nights,
"""Typical restaurant drama""",2.0,1.0,2.0,2.0,1.0,1.0," Nov 25, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,Able to make good money but only if the managers allow you to close.,"Managers definitely have their favorites. They will complain about you not running enough food while they continuously put you ""in the weeds"" with how they seat the restaurant.",Help workers out as much as possible and set them up for success by having enough items stocked.
"""just left""",5.0,,,,,," Nov 7, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,really good cakes and treates,put on so much weight it wasn't funny,
"""steward""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 18, 2016",Current,Steward,Salwá (Kuwait),Yes,Yes,Neutral,Full-time,More than a year,It a good future.and good management olso,Nothing.I enjoyed one year in alshaya,No
"""great company""",5.0,5.0,5.0,4.0,5.0,4.0," Sep 21, 2016",Past,Front Desk Hostess,Dubai (United Arab Emirates),Yes,Neutral,Neutral,Full-time,More than a year,One of the best company to work for<br>Great team<br>excellent management<br>flexible schedule,always busy<br>strict with rules<br>sometimes you need to work extra,
"""Hostess review""",4.0,5.0,3.0,1.0,2.0,4.0," Aug 20, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,,More than a year,"It was very fast paced and not mentally difficult. I had a lot of fun with the other hosts and the servers, and the managers were mostly quite easy going and easy to work with as long as we were getting everything done.","I found out later that I was getting less money than some of the other hosts, and it was always difficult to work when there was someone there who couldn't carry their own weight (which did occasionally happen).","Standardize wages, and endeavor to hire managers who will not micro-manage."
"""Great experience!""",4.0,5.0,3.0,3.0,4.0,4.0," May 29, 2015",Past,Anonymous Employee,,Yes,No,Yes,Part-time,Less than a year,I worked there part time and i really did have a blast. They greeted you with open arms and showed you the way.,Some days are harder then others. when vacation are around the corner. it will get really stressfull.,Just keep beaing as open as you where to me and other new employees.
"""I worked at Cheesecake Factory part-time""",3.0,,,,,," Apr 28, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,,"This is a very secure company, you never have to worry about losing your job or not making money when you go in. The colleagues that you work with are very nice and outgoing people. The food was awesome also. We got to taste new dishes as they came out every 6 months.","When I worked there, they had secret shoppers. You're on your feet for a period of hours.Too much to remember for over 200 menu items, wearing all white stains easily, and you have to cater to almost every single need the guests wants.","-stop making our job more difficult than it is<br>-guests do not listen to a single word we say, please print everything you'd like them to know in the menu<br>-show more appreciatation for staff (especially veterans)<br>My managers were really cool. I can't think of any advice for them. They were really professional and were there if I needed them for anything."
"""Great company""",3.0,3.0,3.0,4.0,2.0,1.0," Mar 5, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than a year,"Good salary,appreciate staff,good condition,personal growth","Long work hours,busy shifts,etcetera,benefits",
"""It was a growing, enlighten and building experience.""",4.0,4.0,3.0,3.0,,," Sep 13, 2014",Current,Server,Dubai (United Arab Emirates),No,Neutral,Yes,Full-time,More than a year,You meet people from all walks of life and from all over the world.,"It takes a toll on you, 6 days a week 8 hours a day sometimes more so sometimes quite super exhausting.",Encourage and boost your team more.
"""An OK place to work at.""",1.0,1.0,4.0,2.0,3.0,1.0," Jun 17, 2014",Past,Front Desk Host,Dubai (United Arab Emirates),Yes,Yes,Yes,Part-time,More than 3 years,"Multi-cultural and promotes team-work, a family like environment - most people are very friendly and helpful. There is room for growth and sometimes individual effort is rewarded.","Complete negligence of some work groups, little attention is paid to hardworking individuals and they always end up losing them. Long working hours, drama, power-hungry people, just satisfactory salary.","Acknowledge hardworking individuals and listen to all suggestions. Personality as much as you reward it, it is not everything, recognize consistence and educated people."
"""Location, location, location""",3.0,,,,,," Jan 27, 2014",Current,Anonymous Employee,,Neutral,Yes,Yes,Full-time,,Training is systematic and consistent,Clientele of this location was not profitable,
"""Server""",4.0,5.0,5.0,3.0,3.0,4.0," Jan 14, 2013",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,Awesome co-workers that help you if you need it.,Some guests complain too much,Listen to employees
"""Pays the bills""",4.0,4.0,4.0,4.0,3.0,3.0," Sep 14, 2012",Current,Server/Bartender,,Yes,Neutral,Yes,Part-time,More than 3 years,"With just about any restaurant you can pick your own schedule, to some extent. I love that they have hotschedules to handle all our schedule needs.","Bartenders only make min. wage, and do way to much work for the pay!!","Increase your bartenders pay, they deserve it!"
"""Avoid working here if you can...""",2.0,4.0,2.0,2.0,2.0,3.0," Sep 13, 2012",Past,Server,,No,No,Neutral,Part-time,Less than a year,"Flexible schedule, they are great about requests and hot schedules makes it easy to pick up shifts, and there are always people that don't want to work.<br>Friendly staff","Keeping the uniform white gets expensive and time consuming<br><br>Favoritism- enough said<br><br>Long shifts... we're talking over 10 hour shifts on the weekends without a break (YES, it's illegal and it is standard practice, I promise the money most of the times is not worth it)<br><br>This company DOES NOT CARE ABOUT YOU. They recently changed their seating to policy to 'preferred seating 1st' meaning the booths get sat first, so if you have a section that is all table (by the way sections are never bigger than 4 tables) your only hope of getting sat is if every booth is full, also the bar seating has been taking out of the rotation all together. A few people will make all the money the rest will be stuck with a few tables all night.<br><br>You will have a food run shift and/or a stand by shift every week, meaning you will have a shift you may or may not be used on and/or a shift where you are just running food and making very little every week.<br><br>At my location the clientele were not likely to tip, so if you were not able to add grat for a party you would get 10% if you were lucky and very good, which is problematic when you are tipping out 4% of sales every night.","TAKE CARE OF YOUR STAFF! With the new seating policy you need to make sure everyone is set up to make money so they can eat, move the sections, and move the staff around to make it fair. If for no other reason than to keep your turn over rate low as training a new employee is expensive. I was praised often for my professionalism and how well I treated our guests, I did everything I was asked, and in return because I wasn't among the group of favorites I knew that I could count on bad sections, in spite of praise. You lost a great employee, I know I'm great, my management team told me all the time, I've been in the industry a decade and I was picked up the day after I dropped a resume at an other restaurant. I couldn't wait to get out and am much better off for it."
